340aef4462c69eab95fd89faa68a45490301ae469fccd029ac7125832df1d572,2.7
61573b276fdde7a9eb15c433b3573b2912869160297e296317f92a57f32da939,18.92
d9f6a5f4ab5eb8fff8d09b5d6313cfa2befc4ca8f83bc25ffdf5f232ba6c2be5,7.68
e9bb5a73c66fcca60171df153e53be49cc50aa6f5355e6a906048c6807153d9b,1.15
03e282de181b9ffb6d25bd17b77d2df499ecfffb7176076a4b2a9a243aecd731,1.99
5ff22ed681b3892006406fcdac5f85e7e4e487d3c4b0fd0adc4abb8ecc4f2507,12.38
9ef79058460d8c8546330e05230b411ec87c4a077f00e8b9c562614fdc9462ea,1.76
f0e3e07059a94b9a7082efe2ca6aaa86a93e3e2cce97c8fcc3923684f1ad6793,1.21
55cb81b8e0d97b04d71f8519017a8ead5ef7f52a0f441164def81d8e41101c5f,1.54
f7376a5549e2565fe0e57235dfbc9d2683e346333fca3aac2a654df6a7aef49f,1.19
991296590d60128eb586a6807bcfbdd0dfce628997b1a1fe69e4306e61092533,1.46
7a3dcdc0157f1a3faf87bd069c26a11435ec25b4bbd74277b9229c704ddc8f2c,1.06
c7613d503d79ac40d08c4098df40090f7c26b431d1827e6281d7b69be76cacc8,1.19
636fa43e209ec6c66846a6d07b471a06d11d7a8c6ff18072ba77c606610d41c8,1.32
d1bb9b0019633af8fce7a91700fbbb6e266f11d3fc300900ca23939c60ba07ff,1.31
630bfa40432e19b126df29584c5a87f840735c032ef715da8eafd851502c7d02,3.03
e63b17b34d7249209dac32fd0e054fdf338ebabb5bf495f088379a972a8acffd,18.26
14f39e59380a94d5db6ce24c674634260dfb8ba15519916cc2c7d95245c44220,3.2
53d89d8b24b9e076eaf9510666f8568a39bec979796a83a3beba49fa8f23c6f3,3.82
4b969dbe2ad022876cbace46f3efa1274fcda05b071e2dd10fa9049a9962686b,1.69
dffa9f993397a1b90de70a7cd1edc3ad73ae621968a9b85d687e37dbd9f3d152,20.31
c309f0372663792587f672c16829461778bc73274b80bdb972f314ce49de544d,1.01
6c14dd5a9cbbe2030cb0a12c7f2864f20f6b4598e7b78ada21e21c71e7431e01,3.04
38f027e809402e5fe7bb1a62c67628a39d9111f49368758b3350822fa748abfa,5.71
10f2718e7a4663acc9d95dc291fb0e5c195643fad3bbeb98b59cf5f6d4f28869,2.76
4619e7f7239cd918b6d26e70a66541a8046dd1dbba30771763ac9439dbef2df2,1.73
09e249bafeaabe49189336893476fa3b5289f1376fc9f03f0445ac74a9d71738,1.85
e558385d0d62d14f566a91b72dbcdc16e8e3a631b3534b473cea02e28a7bd3a9,1.84
eaabf32232f8c780b599226c3a098d662f0e50f5936a4a29f6ddc55b5e58ec14,1.26
d0daf574668774c53b93da3513b6c249a5f58fad7b31128e223c87ffe1c96681,1.69
9c7dc4b6c13d0e0bb4a1e3dd842f7dc9f976d31c570d4ccbd3597eab9f12741f,3.47
ce3f4090e79d211710ae0f1bbd8873d12d062639ff12b4778dbcea169eb64cd9,5.13
d8c47b6a46d52cde90203a0af2dfbea5bf666688c6c9f02ae90c9c09c5784ce4,74.99
ca2bd095acd3e49e083b050cec57a8fa6fed137c18100995babc9839822f3584,1.09
86806f7391419381878d38210faa3e76010f20e034d6321c2d40a19024948386,1.17
71aba2a3cec5238e3c9ee644438ce174cb328a6685556760a4a995d4ef8124b2,7.43
a8341ac1eac2435c83e75fd7f00fd9a3781543df95e7c27ff6cfb5906deb5959,2.75
1503e6e68857c092d180f4b94290923cf971ed003d39fd55b7743f9f98a8684d,1.75
5432826ba9dbb64b1d2037466f10c796bf4951c61621374dc30d594ae9b32b9c,4.92
317db05e949297696dfa37d2b953c32ce91f654b0a262bfc5f9daa452cb452ce,1.06
4cc94896053d7e6f563d17f56bdfc8b561c44fad0371dcd965f737d6f54d5ed9,4.66
8b1aace39454870fdb370666efa920f31dfffa978d50f2ff2bed1d82bef1b126,2.57
227832c46b023ec924f12a00cb0500aea18464f13304a5b4c0748aba48d6d6a6,6.61
999a3ea6a6cc8689281cad70f11193396e723906f98de9465f8d81c8ab9fa1b9,1.6
2353ac35acf7072371f4b5e0ae3b3995b5cda7920d1a13986d1318aa4bb88930,1.07
3b425c0ae2d4d028c7c2ea9c8f8fd9448781be34183f3a7f44acfd2ca338ba03,2.72
aa0cd787679defd9a687017356c7f1a4e4e08b0fca87c170bd6bb339dbfc123e,1.98
6b809de9108cb4772634bb6986a54c12126da58baca3cc85db2e73f1a37b821b,3.68
e8ca41fe586ab5f7b3e0efba28e122f379627a386f4195feca000e6ae05596e7,1.22
30e3dd2db0c7e6b65b34476e78ffb72f96dcbd1564d9f2b5a3cb8104640f05ed,29.29
0c4819d66ec2ee901b8b3fd4bb9d1306632191d92c71064df629df39fc199059,1.26
2897b3f369046a6ce65c4b57ec863911deacf9c101c2f110de160b2037423622,11.48
b169bc7bab858997308e582a402eacc10143c723a83bc0d05f03fcce3b8b6ca8,11.39
570cac018a4ac6e1807a37fdb3f7321d29f3292ff41533116e559c87ff1959b3,1.04
c01755fe5b9c2eb756f12a9c24f251aa7e0330e1a8f12fa52254ff70cc64121d,1.07
a89c33ddb0be459caad0af28c800c4c201ce53a50fc95e520892a82dd50f7bd5,2.18
fda4974edc3efa16769d84ccfe4ec3c10a7ba2438611ed88cd79689df9ddfbe4,1.14
d868311f245dda05984c3adab09baf9b87db6a9ff29c13c976269a01303d54f6,1.38
f42d36632738adfd094faa5705f7aac8b292097fa1f049955c4d2b216b10aa12,1.75
a61ddcf7c82ade02831e8a11502c183ea9077919602cc3da1a642b1fd8533168,1.04
01303ab910a65dee1373a350bac641dc0bca77f1a397c34e6fae9ba35d8438e9,1.1
6eeaf5b9443573a9a4812ebc387ce3005e729530ff830c4cc81b432579ef58cb,1.09
f5ecff0d4ed850b880aef4d4fa94b294e8ca2ca6dc6c7472d6b53c1bebd57eae,4.24
8ed3bd1f80d3769aea81d8736d8e3d73442c5a0f11a833830e6fd5aeabda2ca7,5.1
846799059afa0b5669511625183842fff0bf7b0b68bc8fea1b6250177f5f17f1,1.59
152e23ce28eac3f63eaf3137fbd33ef6d322ae36d3788bc9a6f22d7bf4e7603e,1.25
a00c259df1d8e7c5faeaa11699dea8b33aefe7b2a566a53f25c7678652f10caa,1.04
ff9bbc9efc312272ca30c86af92f17b9be0186b0628cc90b0b6ab3bbf05dc683,1.15
d57a4a4af961e34bf884d21530fdd7ec4bfca2341f94a41fd2590aad3f863aa9,3.13
15a613c8e9112ca0a036ac8fbd5dad3996aa849d9ef36486ca8a922d16bae3b5,1.48
67c6dde6f00bda97bda311d05868bba77b551e19ff29370d9daa24b697ea24d6,9.44
8ff6fa2650ab5d86616c1af1ff069ea18628ff8501889f8d5a9afd2d4e454a93,7.09
d3e84d3b7d1a3749c6c35fd764f7c373929f1657d0cf7a3e708a8b61ec7ce897,1.7
5495c980a78409633c9d22f94b6e17ee5e00f01e85ec303ac8faa453471f6a16,1.44
0ef9d66ed4d36454db05a1aa100a7f380de5c596fae6bc0437a9fdfc99d1490f,5.09
67dc67a9c645fda3833c3dda4fc2adae6117bcdca41c978ebd5cd2df54dfe70a,1.21
4519ab3f86df8361bf3c36d71861d33487a78ecf54b9a1a4050d766a3ed9f75c,2.65
d508bbbc594810fa6647a242f493d521f5977c548e12de859d60585602076393,1.01
a5eaca1b45c453180bc91ecde0b5a5f77d714d9827611c0d183c645d9ea9631f,2.13
df7f285f85ad21467d080d6974649c73b6875f508c42706e8a3bf6b543d5ee3f,3.26
a810c13775dab2f84c9e8a7937ded056472c9d6582160f4016dca8ea338b0cdd,6.72
ad1eec4521c7e325c6f49bd77513046473dd59a78d0c2f8fb4028d4c5003d2fe,2.44
deaf6c53946e4d7035c8e0e92122f26975a201ce4298e518e4ad3c4e81639081,1.43
656172b3ac5528fa0fe21729a92c84821b72c565b80895ba2438f7f35d30d52a,1.37
1bb4ad58f5944284d4429bc8591c98d71d7b3fa284eaa1c0a6b98d31da1c15c4,3.82
fcd2f65da6e078805bf19e96da86e410de62518748b6ca59adbf46e2b583bec4,2.75
9a6d78952d04a2fa711e54d61e36f316574ec82cd1e01ecc255e8a2f704328de,1.01
e3585bbe700a1d1db7dfc41416e3bf47ee67fde86b4708d67f04692fbefa79b6,2.01
2492d91db161ea7a84f5576cc104ae2d12d5e197c068df0b0319a56f3a89ee25,3.03
e4ceaa53a7e561a434a5056b0fbb61dcf5b4084a44fe541c9b68c01a0b8bfd05,3.19
9b907eab0d481182df431f8882f0b7fc76cb16e53eaffeb0b8dd06d70092b181,1.5
ff3f06bf7e8f32a34c5f942524705406b7725d11658a3f399bad069235243b16,1.22
b7dae5e3b9c7b107363fa770effc2563afb4f14989a02fc595b5861a0a85d02e,1.35
9b81b6774b7977f863d4db7dd1c8142cad3b87b7c33137e327fa6331ce399153,9.65
3a8447629e471bc46653b1a2c5aa46909db27b5dcefafab7616119bb6707ce70,198.87
ffc75c7d66bb8dd8abd3784d682a1378421147a558f29e25f0ac4ae5c1022950,8.59
3e0445b25d42ea6f82e759b9893cb5bad5aa30dbb14cde53035669075f518a22,1.33
baba28d36986e16eecf9f00e15f3f771e49023e6ed4e7ded8ac014c1400d690a,1.81
32a3cdf09c7dd0c2b0879a0861bf5207ecb0c9c86d83456bf5c7a2f9e0494210,3.57
87067e9fbbf07fe668adcb2d7d96060fc361865ed39a93dc8571389379168d90,1.58
cb6796687da9b07c2c29b2d8f969cff955d22ce23b94c552281f909c49978382,1.73
c3bca8cc3e96cfd899bef185f1b01e15141db9cefe0041ca9e3bb036a05cfe66,1.9
b5650bd662a4a5eab909dd7d87fed6b0e8a13b1dd7296777c4af6b4b56f40e44,1.13
2ac54e887946443de92da56b8e49dc6846aece4bd373113b16524279d20b09dd,2.66
10556cb518c6cff4e0ec232c9419fb58ce2e8d67c1bfe874bbaea7a8b36d88ad,1.1
8dc5eeb3610966f21100c73cb92a2b2c8837a15c908ce3bc0d7cb77d8e1a548c,4.49
d86f48313657b12b76271300f3e67ed8f16dbbbb904379f0fce5be9dd12ad7cd,1.6
400699954eed1145964a4a64d9b0a761553bf45cb94d58870fd00b874d9f3daa,4.25
377967f43a380c1e623c93698d486496463620f2f7a38b8db2732fc62306540e,1.3
357cf3b8f80f44cf7d9bba9d180d67f670d572ff4a3883c41d1e87dc15d21a27,1
b256c44032250bb7955c5c0e5ab79c3ed35515611cc244616abeee0941a76673,3.36
f0d97bf412e571f73820ec96f935764e222c5932fd91fb1b18845dfa9d4811be,2.22
599430165e2c571defcb6ded49d81567e8debe2bf6347fe02fbf06f4c9b09c83,12.74
dee433be76421ac9cf2c0c1630fe119face055cb7a43a15bce3d6ee569ca9580,11.46
338084cf2368103f3322038760b5a9b1e733bb399ca1367a98a0b4b301068843,32.27
a47bc7d5c34bb18d03a60a01fffce051fcd030546f37bfa8b4ce901fbe25d196,1.7
a6429e6a1dfaaa9e83ea498207b1f71b3e88e854d457e67e2e638ca67db3f33c,1.87
15109b9ebea90dd180471641e183ee5a7c71fd26adde9eec12d7a2c8dc0ba4b3,2.26
ad8163fd09173a788d262bce98fa8f886f2298edf13f871d8611ff29f6c378a5,4.93
0526b1481d40526275fc77e86b2ac257556ac726a7be4dc95ac66af09899e551,4.1
45599d190fab54cdc4550929880f6c70c7d939c1f1805340ab551d49f854cbd6,5.96
ad4834a9e4053d1f3eaebb4907cd7b65f00bf2b0fec887f4b1a32b7ffbf49aec,5.53
832cf264c1020f5d1c73493f3cd9c409457eafef96932dfe1f7b4cc8cd8eec87,2.94
0bf134c4317152b1886eca5c19cd0b21809d746e16c1d43088522cf4b705162a,1.11
10500495e7cf9ea89c983636555a79e34e130c93733fb00dde82b56355d5544a,6.6
6399f3ad795d407f4bacbc00af2de8b3b743711947aa776f19671f315a985d82,1.13
350fee9bf2bd5989027668f1b0ea7eb86bb9c94833ae2ed87c3dce4c9fd7b23a,41
0a1349bc5b25fad261a083840cc4de29222d8c74e21adc5bf75e496131f0123a,3.13
7eced2017ee48d7f0ba151dbcb3db34a1e503da90995b9da935b536585dcae44,2.66
76a6867506522a4897052ff1bb4a9ec28374a4947b7f53bdd5c3610f8c4de251,6.95
fc438af4390098bb861719cd3d0ebd2d2b6cdce246a021a4f7cf7f4aec5dbdd2,1.28
b22d827da346cd5c004a34311d69dfc8479ccaf05e16db471a726b61d0ee7c14,1.56
e76c96aa0e608cb51b5b00a5bde1d23eb6eca4f18778ac0688eeb5ecb9d80c5e,5.53
827c38f4511d5b7f2843dc389b80b4ef4f7601ddf7c6a1134346825c370540b3,57.59
06e6f97af30fdcab82e1480d24889354787d9dba451131b8147af0fb9ab13ea0,1.73
72003ec09f4655e1156ff9a323ac39abea10be637725aa01ce8352f03f15ba07,2.01
f01f030e87051a5df3e8fd8185b160f055ef99b1d4fd0fb34c815eb412a7dae5,7.28
11e28606ce260de93b0e12673fe93566fa8d38115285baf843cc026eb3c3df8c,9.99
c67b0e683f0c33910d87442fc3d9ececfaa95d910311bb6b4f53f041a6b328f7,3.22
4a6e29dc236b8c56312406a54a924392c9c66289452955e4c7a3b49d387d61c2,1.35
f3a881c0b04f5a3c6203c956acd69bedd9038757681b49890e1b5d69ae66a888,2.26
9fb9d28af3d8bf6bdc1b638b66b69cc8b1efcaf4d130e59d767670f76a135a62,2.02
ca7a7a5d79d9a0ed0cb0f1bc63910bb6c028f6edbb3ccedf4339e95f827a359f,1.44
906cbf0bbc03abb1cfd380736f8c227a1d93fe746dcca372696208e58466f5e6,1.83
150d91dd58502f5df6041e51f97704f202a08e3eefdb24406079fbdc27047b69,3.97
1f633e83696ee3fce6096a526c8ca2b0e4135f6b3f787193d653838ad328ca2e,2.67
827dc0bb9c054180b2eae7512530e1690949f98100ae26d2722e9911e47886a6,2.25
6f0990509fcbcc9a58e541184c20d8d1b2ebe3bb58b72d348567a85c8d093448,4.81
80b53af3ba6967e2f08541248dd9da7652a79a5adea58766f516eabddaa0cd9c,1.77
0960d4bc104863c4c0c2137215ced5d2ef89a7f5d88463cafe02988f43e2cbef,10.67
6471f78c16e62ebf831be9c3500a1eea9358c5b12e9544ba941d8e4ac160d0ec,7.97
7dd434e05f519397b42b429d8949e592e19e1d91659cd79b2bef0231200c8069,56.34
a7eeb773fac1db6226f692408dec117d9e4f101316ee8165a4a6301e13b61290,3.77
64293d16eae6e2f9b049e36767d47206def07a3fcab07462864bedf2d4777152,3.72
230e1fa6034efe11210024806c1f90f117a18e5f048cbd84a2052220c59d7d8f,1.34
b91559b20b4df3df9da91b409b9348a90f1aee0206af89a122b4bd71186a87fa,3.75
7101ed2845b4f978c9b4a7cf1993f1435d96112e76e16cbc6efced623746dc90,3.77
1c46f0e663306ed845cbf8482e9c55c01aa2316ce44aff9b74a2ec93351be0cb,3.22
dbb55384593b50edc59d0113f5312eb669d73bcdabdefa12c0734aeb3d97e3bc,150.92
de98207b8788996c6d3f7c66d279b417b7d4a43262663a3fc460f6035432699a,58.03
51503a0f4c518598d042e3901810fe98aba9b610adb5e08f167a21a016549dda,2.78
f741831e521c8b3d3311e4a076c8becde5d6fdf5d480e3418e6f62b64462aa03,1.4
935f642fd700d4930e9b1cf81ae612582d265d6adbcf4f373de91f45a00ade7f,1.35
8c4a904329ae52c1099f9cbae1c497ab9f158c3b6ba128590a8b451563ff512e,3.12
115143c2b9c1464c78b9a949cb19b880a2dd8203f21e689c446eabaaf05238a3,6.88
72107fdd95421bab786f022163df9245d08cb79f90219aa0fc767dd13c680531,1.85
d92370170592ec1f074bb84510428bcbcf9e1d83b614c0196539c822972a6cc6,8.76
045181e34ca52dbaeabb0f44469e7d44e878a7ed963b7205d7fae9185660f2b1,1.03
66fc283fdaed6470e57261937da33df5a8bfd85eaa51cba56e25459f30335d3d,1.17
fa99595f720369e43a9c576e18dbed7ecc2d11cd70568fb254983b6181a0eb00,1.81
59cff86bf01d48af0e0d59c869ef20ec0191f25841a2bffa1013954963a53808,2.18
26b242e7524faa2398679ab69fe9460f278880c1c651d5a7aaa1f8c563fa4777,1.02
0062e5da9561c75d68f5040c60fe2ddb47ccbbfc413ab6b08e59d5acec1df9f3,14.82
57529b43391326fb189ea9d8b88e6ff6913838e0fa8ec2700ce49c87b361392e,1.01
31d5c394e11ae2635b0f416df4ed2e6b68200f31d304ed6e46bf60b44d383bd4,1.04
b8e1eff8c8639c780b4f197ed9773a807750096eb0d35e271a047fe36d54f22a,1.36
c207dc7163d0e4794c87b436c2e8cd27f9af4aaeef39f1420b259f3b285231af,2.68
8162f3c65cb5a3f317b033b8d46705ec403a570c3381a9ad529322996a931018,10.85
e4a3b03a621bed22816ea57f3d72c24508bb41bfd223a75ff756e07c1c26b8e4,1.84
7530a4696f6dcf9b2d2a7aeae25a91c29669809a2e439676f004b603731142af,2.36
bb0c056622b700ea2ef10209350bc1bb5d53891921607a313fc53ca348d72e6b,1.13
0e69a0e38d64ba5c9f88c2223afbbe01d9aa8ec423d2598a287f2731342e2202,2.21
c9409b8d56e8e35f7ad9f5c8dc6c507bc4d49dcdd6437ccdeb253f7fca0215c0,1.9
deeda948301b1158c1469fc39bae42488349b6a928472b2e49e561137cbb036e,1.51
2bda8421227f8d71f12febceab23e98c58c4471f89a0650418f6e8f2656abd8e,11.41
869f6bc8ed16f3a6f0852e9b955d0288e5074713af1767fa7caa060515237c8d,1.02
9e9c2ebcda5ba2699441aa6e6786675dd4468102607219cb156b3cfb4b33d184,1.12
08b722e38df1dafc1d93823540e6fb8c2d5637261b94a67c749fd1b08ca837e6,1.26
8425effcc06ec64f352f1fac3b99177e78c2df00f5c7016081689d94e29ee16f,2.64
eadf7357211c2e75e58e7bbfce54790f35f1bd92f35a4556356e444a71f39f9e,11.38
e70e76552ff5e2bc2129468912e64421bf93dcd730f0b7a03148ed97b91ed34a,1.36
609c51a3098523dcef28ad44c3e0f710ad80e9513225451b79aac891809d3846,6.97
39f6220ae1e166c257973a2aca4088f159cd651444203323b39c6648474832e7,7.98
d4f3647f0d2a59346534ee5ad758cfbb110344f0314805381266a63ccfec8f65,2.51
252daed88389e0d8aaafad861444b04d3dfdf7c9034d5fdafb76e67e0a7d8e62,1.41
f9e2d6a3fbaca7ec996eee877c0c7bd1a9c9a26ab6419b7ff845b4af36309eee,1.3
93dde02bb8d45f12143c21929d78c0c95ec0f5d061cf451d496cdd2e56d09638,1.93
1b9ac811690d00b8b04e310abd15f56acff13cf6ee1c3c36264373805c9ff8d6,1.26
63a26624f139a38323964439ce5e376171390933b0c2c63060481fe208fc9c06,3
98a3e8efa8bf47582d95863faea39c3d665894176362eeacd5f23deb496c439f,1.58
2ca93ea850e910741044cf4f0fe0a7716e6c533d0647288fc5d9e61ebed3c23d,2.12
d8097706e8ca64496ac4afe59bd68bdbb866897338878c0a53290d6c68b603a4,3.23
37d5f40b99234afaba1579f10e3e4be6bfad8ec5dea3b415e83941d707c5318b,1.18
7e5c5bbcad37d370706ff258d65d1dcdec14bbfebeb3fc6d41536681178a4be5,3.38
c6742649b301ba3bd82cfe8b4c8976db985f5f11d073c6af58f94c7cb659130d,1.38
d9d733dc446ea4023a666a89511592064be81f018878d078ed64a59a7e0d9e3b,5.27
30102d5e6ecbd412b3b3ed1655a3b97f5d2e6058420cd61e24f67b463dc0a29d,1.3
e33245163268365d84ec363eb24a7b042d0023fadb9cac09adf2a97dade9e063,2.34
ca2fe585192c8dbc7c2b90a4717c4043fc4badd061cf11c33356a5793e789b3c,13.44
1f15311f309ecd87da3943bb228115bd8ae6e30f6791ba792e7c808ac3d0aaaa,2.3
167fcc869518144d30cae45069e8b8d82198f909d5d05de404733c3d202bb645,1.97
909ceb44b733d71611db193c581f99c4592957eb6ed3ac1371b6bf93b952c4a8,2.45
c07a498d5256864ef3aa57ae8debad1ddbb9632de1981182054dd8330b376f84,1.32
b8b080cc18b81ae5deda417dea784778afd995c18a6caae9fdc5d263610c10eb,7.89
1a0ad80c7a5c45bc7a23c191751c6031cba50911887dd647543646aa02ebaf6a,2.15
6c41814bb770e35e2f5c06cf184deda54de67e717e3171cda5a40f5e2cb5adc3,17.29
c7e6fa6875d60b22db4528c4c6370ced5e38ff2bc6001193da673ca1998cdfa0,6.21
01db78b71728cc4f98290e5fc0ae9a0cdc0d605f3b170c4f697b142d071e060b,58.28
5699b66ca982d1a8deda8b8b36b4a0ec5bb45256da1e070c29f71d4985e2e088,1.26
8bcd1a87262b29a5d0955ea8d9a1f256827bcd332f58851524e346e981bf9f9d,1.05
51064efd2a46028da9e8efaf3e5286e1a34bc58cafa74d4a6599398e5c91a59b,1.8
b805fa9241ee45427da5f35038ef0f2b8fbba50dd9abab3492203af19aeebb4d,1.27
da09941a012a1a222b27014bc715849745b7aba3ba588b1409736db2510e9b32,2.15
c8e042d12abb688df9fb4b33db7391a2e30a73d70ed9a529d7167b7c777ae83e,5.1
31a748fcefbf98638c8ce8887f22f3438ffa9a24ab2c70319f3390adafb0d6ea,2.16
8bdc9bda9c89d0f2d5c53586585393f8ca35116c4ee1518ec23836402b5868f3,3515.8
4560888bee592aa3c3ceacc76cfa763ef851d75877cf4e76b1acb4880c1067ce,8.26
15686195c6ecba84b0fcd2cc05604d987b40597394be922bb5f0744bc5e3d027,10.93
93703dabebcea92e3a4afaff11effdba20826baebf0c14206a2e05e3dc036162,1.12
df4acff9dacac995ea99027ce5109f45c2a16d1e194baef4f1b21ad03156b696,2.01
897cd9a52d55a934a41d36967105c6ea5d5803952e6f58f337e6092e6ad4b37a,1.45
5631e32061d53a3cb2523163c6aada26b4cf325707cae8a22501be3cd1bca6c9,1.52
0a1f2e0659637ea20e1d888f7e29ea605e98c64e37457435aab20f5b9c71c5fa,5.02
e7de0d5a6992251d9e330f7ae42e21a56197834790ac0b6236a69d9a8ebcba54,1
5f7c73b4d830f59967a1d0b0589360fd3916bba384601519e74824147272e979,1.54
ee55d9c863ab93e735072cbe2b059157934c818667cd6f5372b5395f4172547b,1.53
2f6cf7d6ef22362fe0d699fd16871084594e7634377da16e0d992cbfb358a54a,110.31
8b9fec4c45c12260854e1e1c1548260dd4235606121f0ef02b0a5e8d3860ae1e,2.03
e634b469cf5d29acbbc8a130c93f2f5774f0d6d7ac50b23d65e7b1a46ef23575,1.97
9e4c8614ebc4ed65abe48d4943d51afa7762479d3efecff2065af918a25f6cac,1.3
2bcb898cf50dbb0efd3f65e249c3d557716b1ca23629bddd617bb0f3b9df5141,1.54
35f93cf9e5e6150272813baadb3b8b8aeb4344b1f9ce52511101a2d18b3adda4,1.01
ee67f7b289fcc58e0f88662d57b6a16b3028808c757898ee4b1f3008f60c1056,3.04
48b96d4e21402d064a6b7b9e22a450ee461400f9132e3145ddeff4724417a96e,1.9
a2670d12255c29e5fd77c93fa608bcf13b3de8c1b3ad46eb863f5af6c68907ba,1
d73dbec2f81229194759c0da370e937d3a688920b204faa34719d1f4e6361af9,1.95
988d6184a4ed728b0390b373dc21535e44bfdcc21af39908847704ee57dab260,1.05
0893de3f9f54bbf851b3727a4b1a8e099473d46cdcd74b7c1134f4ed0229e855,34.07
d704591935b693b6ca798cd0148a44f0f58741955d82a67417d7f5db3f35c946,1.56
9482d1065069ac24003c5a672e0741a9ec021645248cbc576ffa9b4b0882d797,4.63
d613721d13f60dc951c0a3062352eefc62b584d6593b94f024088ba7505d2307,1.24
